phase,pipeline,user,instance_id,groundtruth,final_prediction,final_score
phase15,vax2,PHU10,PHU10_4_18,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_4_19,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_4_20,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_4_21,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_4_22,CookingOnStove,WashingDishes,0.25195116
phase15,vax2,PHU10,PHU10_4_23,CookingOnStove,WashingDishes,0.26402506
phase15,vax2,PHU10,PHU10_4_24,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_4_25,FridgeOpen,Undetected,0.0
phase15,vax2,PHU10,PHU10_4_26,WashingDishes,WashingDishes,0.2731466
phase15,vax2,PHU10,PHU10_4_27,WashingDishes,Undetected,0.0
phase15,vax2,PHU10,PHU10_4_28,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU10,PHU10_4_29,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU10,PHU10_5_0,Chopping+Grating,CookingOnStove,0.2570843
phase15,vax2,PHU10,PHU10_5_1,CookingOnStove,WashingDishes,0.27146
phase15,vax2,PHU10,PHU10_5_2,CookingOnStove,WashingDishes,0.3339036
phase15,vax2,PHU10,PHU10_5_3,CookingOnStove,WashingDishes,0.295146
phase15,vax2,PHU10,PHU10_5_4,FridgeOpen,Undetected,0.0
phase15,vax2,PHU10,PHU10_5_5,FridgeOpen,WashingDishes,0.30220708
phase15,vax2,PHU10,PHU10_5_6,Chopping+Grating,WashingDishes,0.29256672
phase15,vax2,PHU10,PHU10_5_7,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU10,PHU10_5_8,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU10,PHU10_5_9,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU10,PHU10_5_10,CookingOnStove,WashingDishes,0.3448549
phase15,vax2,PHU10,PHU10_5_11,CookingOnStove,WashingDishes,0.28678516
phase15,vax2,PHU10,PHU10_5_12,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_5_13,FridgeOpen,Undetected,0.0
phase15,vax2,PHU10,PHU10_5_14,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_5_15,CookingOnStove,WashingDishes,0.29687726
phase15,vax2,PHU10,PHU10_5_16,CookingOnStove,WashingDishes,0.31253454
phase15,vax2,PHU10,PHU10_5_17,CookingOnStove,WashingDishes,0.3025828
phase15,vax2,PHU10,PHU10_5_18,CookingOnStove,CookingOnStove,0.25035203
phase15,vax2,PHU10,PHU10_5_19,CookingOnStove,WashingDishes,0.3096301
phase15,vax2,PHU10,PHU10_5_20,CookingOnStove,CookingOnStove,0.354847
phase15,vax2,PHU10,PHU10_5_21,CookingOnStove,WashingDishes,0.27682567
phase15,vax2,PHU10,PHU10_5_22,CookingOnStove,CookingOnStove,0.32756183
phase15,vax2,PHU10,PHU10_5_23,CookingOnStove,WashingDishes,0.25861132
phase15,vax2,PHU10,PHU10_5_24,CookingOnStove,WashingDishes,0.28569093
phase15,vax2,PHU10,PHU10_5_25,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_5_26,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU10,PHU10_5_27,CookingOnStove,WashingDishes,0.30166492
phase15,vax2,PHU10,PHU10_5_28,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_5_29,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_6_0,Undetected,Undetected,0.0
phase15,vax2,PHU10,PHU10_6_1,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU10,PHU10_6_2,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_6_4,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_6_5,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_6_6,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_6_7,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_6_8,Undetected,Undetected,0.0
phase15,vax2,PHU10,PHU10_6_9,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_6_10,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_6_11,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_6_12,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_6_13,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_6_14,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_6_15,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_6_16,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_6_17,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_6_18,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_6_19,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_6_20,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_6_21,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_6_22,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_6_23,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_6_24,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_6_25,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_6_26,Undetected,Undetected,0.0
phase15,vax2,PHU10,PHU10_6_27,Undetected,Undetected,0.0
phase15,vax2,PHU10,PHU10_6_28,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_6_29,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_7_0,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_7_1,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_7_2,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_7_3,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_7_4,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_7_5,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_7_6,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_7_7,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_7_8,Undetected,Undetected,0.0
phase15,vax2,PHU10,PHU10_7_9,Undetected,Undetected,0.0
phase15,vax2,PHU10,PHU10_7_10,Undetected,Undetected,0.0
phase15,vax2,PHU10,PHU10_7_11,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_7_12,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_7_13,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_7_14,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_7_15,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_7_16,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_7_17,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_7_18,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_7_19,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_7_20,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_7_21,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_7_22,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_7_23,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_7_24,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_7_25,Undetected,Undetected,0.0
phase15,vax2,PHU10,PHU10_7_26,Undetected,Undetected,0.0
phase15,vax2,PHU10,PHU10_7_27,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_7_28,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_7_29,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_8_0,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_8_1,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_8_2,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_8_3,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_8_4,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_8_5,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_8_6,Undetected,Undetected,0.0
phase15,vax2,PHU10,PHU10_8_7,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_8_8,Undetected,Undetected,0.0
phase15,vax2,PHU10,PHU10_8_9,Undetected,Undetected,0.0
phase15,vax2,PHU10,PHU10_8_10,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_8_11,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_8_12,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_8_13,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_8_14,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_8_15,Undetected,Undetected,0.0
phase15,vax2,PHU10,PHU10_8_16,Undetected,WashingDishes,0.26159105
phase15,vax2,PHU10,PHU10_8_17,Undetected,Undetected,0.0
phase15,vax2,PHU10,PHU10_8_18,FridgeOpen,Undetected,0.0
phase15,vax2,PHU10,PHU10_8_19,FridgeOpen,WashingDishes,0.27245998
phase15,vax2,PHU10,PHU10_8_20,WashingDishes,WashingDishes,0.2577396
phase15,vax2,PHU10,PHU10_8_21,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU10,PHU10_8_22,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU10,PHU10_8_23,Undetected,WashingDishes,0.27854797
phase15,vax2,PHU10,PHU10_8_24,WashingDishes,WashingDishes,0.25421527
phase15,vax2,PHU10,PHU10_8_25,Undetected,Undetected,0.0
phase15,vax2,PHU10,PHU10_8_26,Undetected,Undetected,0.0
phase15,vax2,PHU10,PHU10_8_27,Undetected,Undetected,0.0
phase15,vax2,PHU10,PHU10_8_28,Undetected,Undetected,0.0
phase15,vax2,PHU10,PHU10_8_29,Undetected,Undetected,0.0
phase15,vax2,PHU10,PHU10_9_0,Undetected,Undetected,0.0
phase15,vax2,PHU10,PHU10_9_1,Undetected,WashingDishes,0.25473264
phase15,vax2,PHU10,PHU10_9_2,Undetected,Undetected,0.0
phase15,vax2,PHU10,PHU10_9_3,WashingDishes,WashingDishes,0.3256043
phase15,vax2,PHU10,PHU10_9_4,WashingDishes,WashingDishes,0.29761618
phase15,vax2,PHU10,PHU10_9_5,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_9_7,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_9_8,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_9_9,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_9_10,Undetected,Undetected,0.0
phase15,vax2,PHU10,PHU10_9_11,Undetected,Undetected,0.0
phase15,vax2,PHU10,PHU10_9_12,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_9_13,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_9_14,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_9_15,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_9_16,CookingOnStove,WashingDishes,0.2768829
phase15,vax2,PHU10,PHU10_9_17,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_9_18,Undetected,Undetected,0.0
phase15,vax2,PHU10,PHU10_9_19,WashingDishes,WashingDishes,0.27403426
phase15,vax2,PHU10,PHU10_9_20,WashingDishes,Undetected,0.0
phase15,vax2,PHU10,PHU10_9_21,Undetected,Undetected,0.0
phase15,vax2,PHU10,PHU10_9_22,Undetected,WashingDishes,0.26737815
phase15,vax2,PHU10,PHU10_9_23,Undetected,Undetected,0.0
phase15,vax2,PHU10,PHU10_9_24,Undetected,Undetected,0.0
phase15,vax2,PHU10,PHU10_9_25,Undetected,Undetected,0.0
phase15,vax2,PHU10,PHU10_9_26,Undetected,Undetected,0.0
phase15,vax2,PHU10,PHU10_9_27,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_9_28,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_9_29,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_10_0,CookingOnStove,WashingDishes,0.25173903
phase15,vax2,PHU10,PHU10_10_1,Undetected,Undetected,0.0
phase15,vax2,PHU10,PHU10_10_2,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_10_3,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_10_4,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_10_5,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_10_6,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_10_7,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_10_8,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_10_9,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_10_10,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_10_11,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_10_12,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_10_13,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_10_14,Undetected,WashingDishes,0.3772146
phase15,vax2,PHU10,PHU10_10_15,Undetected,WashingDishes,0.29955873
phase15,vax2,PHU10,PHU10_10_16,Undetected,Undetected,0.0
phase15,vax2,PHU10,PHU10_10_17,Undetected,Undetected,0.0
phase15,vax2,PHU10,PHU10_10_18,Undetected,Undetected,0.0
phase15,vax2,PHU10,PHU10_10_19,Undetected,Undetected,0.0
phase15,vax2,PHU10,PHU10_10_20,Undetected,Undetected,0.0
phase15,vax2,PHU10,PHU10_10_21,Undetected,Undetected,0.0
phase15,vax2,PHU10,PHU10_10_22,Undetected,Undetected,0.0
phase15,vax2,PHU10,PHU10_10_23,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_10_24,Undetected,Undetected,0.0
phase15,vax2,PHU10,PHU10_10_25,Undetected,Baking,0.27513582
phase15,vax2,PHU10,PHU10_10_26,Undetected,Undetected,0.0
phase15,vax2,PHU10,PHU10_10_27,Undetected,Undetected,0.0
phase15,vax2,PHU10,PHU10_10_28,Undetected,Undetected,0.0
phase15,vax2,PHU10,PHU10_10_29,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_11_0,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_11_1,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_11_2,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_11_3,Undetected,Undetected,0.0
phase15,vax2,PHU10,PHU10_11_4,Undetected,Undetected,0.0
phase15,vax2,PHU10,PHU10_11_5,Undetected,Undetected,0.0
phase15,vax2,PHU10,PHU10_11_6,Undetected,Undetected,0.0
phase15,vax2,PHU10,PHU10_11_7,Undetected,Undetected,0.0
phase15,vax2,PHU10,PHU10_11_8,Undetected,Undetected,0.0
phase15,vax2,PHU10,PHU10_11_9,Undetected,Undetected,0.0
phase15,vax2,PHU10,PHU10_11_10,Undetected,Undetected,0.0
phase15,vax2,PHU10,PHU10_11_11,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU10,PHU10_11_12,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_11_13,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_11_14,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_11_15,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_11_16,FridgeOpen,Undetected,0.0
phase15,vax2,PHU10,PHU10_11_17,FridgeOpen,Undetected,0.0
phase15,vax2,PHU10,PHU10_11_18,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_11_19,CookingOnStove,WashingDishes,0.31106657
phase15,vax2,PHU10,PHU10_11_20,CookingOnStove,WashingDishes,0.2791068
phase15,vax2,PHU10,PHU10_11_21,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_11_22,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_11_23,Undetected,Undetected,0.0
phase15,vax2,PHU10,PHU10_11_24,Undetected,Undetected,0.0
phase15,vax2,PHU10,PHU10_11_25,Undetected,Undetected,0.0
phase15,vax2,PHU10,PHU10_11_26,Undetected,Undetected,0.0
phase15,vax2,PHU10,PHU10_11_27,Undetected,Undetected,0.0
phase15,vax2,PHU10,PHU10_11_28,Undetected,Undetected,0.0
phase15,vax2,PHU10,PHU10_11_29,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_12_0,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_12_1,Undetected,Undetected,0.0
phase15,vax2,PHU10,PHU10_12_2,Undetected,Undetected,0.0
phase15,vax2,PHU10,PHU10_12_3,Undetected,Undetected,0.0
phase15,vax2,PHU10,PHU10_12_4,Undetected,Undetected,0.0
phase15,vax2,PHU10,PHU10_12_5,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_12_6,Undetected,Undetected,0.0
phase15,vax2,PHU10,PHU10_12_7,Undetected,Undetected,0.0
phase15,vax2,PHU10,PHU10_12_8,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_12_9,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_12_10,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_12_11,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_12_12,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_12_13,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_12_14,Undetected,Undetected,0.0
phase15,vax2,PHU10,PHU10_12_15,FridgeOpen,Undetected,0.0
phase15,vax2,PHU10,PHU10_12_16,FridgeOpen,Undetected,0.0
phase15,vax2,PHU10,PHU10_12_17,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_12_18,Undetected,Undetected,0.0
phase15,vax2,PHU10,PHU10_12_19,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU10,PHU10_12_20,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_12_21,CookingOnStove,Undetected,0.0
phase15,vax2,PHU10,PHU10_12_22,Undetected,Undetected,0.0
phase15,vax2,PHU10,PHU10_12_23,CookingOnStove,Undetected,0.0
